id	contentType	sourceRef	partNo	chapterNo	sectionNo	topicNo	parenNo	bracketNo	itemNo	title	answer	level	examYears	requiredKeywords	optionalKeywords	tags	isActive	checkStatus
p06-c02-016	STANDARD		6	2	3	3			1	부문감사인의 위험평가절차에 관여절차	① 그룹에 유의적인 부문사업활동에 대하여 부문감사인이나 부문경영진과 토의함\n② 부정이나 오류로 인한 재무정보의 중요한 왜곡표시에 대한 부문의 취약성에 대하여 부문감사인과 토의함\n③ 그룹재무제표의 식별된 유의적인 중요왜곡표시위험에 대한 부문감사인의 문서화 내용을 검토함	3		위험평가절차,부문감사인 관여,유의적인 부문사업활동,부문의 취약성	문서화 검토	6편;2장;부문감사인활용	TRUE	CONFIRMED
p06-c02-017	STANDARD		6	2	3	4			1	부문에서 유의적인 중요왜곡표시위험 식별시 수행절차	① 해당 위험에 대응하여 수행할 추가감사절차의 적합성을 평가하여야 한다.\n② 그룹업무팀은 부문감사인에 대한 이해를 바탕으로 하여 추가감사절차에 관여할 필요가 있는지 여부를 결정하여야 한다.	3		유의적인 중요왜곡표시위험,추가감사절차,적합성 평가,관여 필요성		6편;2장;부문감사인활용	TRUE	CONFIRMED
p06-c02-018	STANDARD		6	2	3	5			1	부문감사인이 그룹업무팀에 대해 커뮤니케이션할 사항	① 부문감사인이 그룹업무팀의 요구사항을 준수했는지 여부\n② 부문감사인이 그룹감사와 관련된 윤리적 요구사항을 준수했는지 여부\n③ 부문감사인의 전반적 발견사항, 결론 또는 의견\n④ 부문재무정보에 대한 미수정왜곡표시의 목록\n⑤ 부문감사인이 지배구조에게 커뮤니케이션했거나 커뮤니케이션할 것으로 기대되는 기타의 유의적 사항들\n⑥ 부문수준에서 식별된 유의적인 내부통제 미비점에 대한 설명\n⑦ 그룹재무제표에 중요한 왜곡표시를 초래할 수 있는 법규위반 사례에 대한 정보\n⑧ 경영진의 편의가능성을 나타내는 징후\n⑨ 부문감사인의 보고대상인 부문재무정보의 식별\n⑩ 그룹감사와 관련성이 있을 수 있거나, 부문감사인이 그룹업무팀의 주의를 끌고 싶어하는 기타사항들	3		부문감사인 커뮤니케이션,요구사항 준수,윤리적 요구사항,미수정왜곡표시	내부통제 미비점,법규위반,경영진 편의	6편;2장;부문감사인활용	TRUE	CONFIRMED
p06-c02-019	STANDARD		6	2	3	6			1	커뮤니케이션의 적합성 평가시 수행절차	① 이러한 평가에서 나타난 유의적 사항을 부문감사인, 부문경영진 또는 그룹경영진 등 적합한 대상과 토의함\n② 부문감사인의 감사문서 중 기타의 관련 부분을 검토할 필요가 있는지 여부를 결정함	3		커뮤니케이션 적합성 평가,유의적 사항,토의,감사문서 검토		6편;2장;부문감사인활용	TRUE	CONFIRMED
p06-c02-020	STANDARD		6	2	3	7			1	부문감사인의 업무가 충분하지 않을 경우 수행절차	① 어떠한 추가적인 절차가 수행되어야 할지 결정하여야 한다.\n② 이 절차를 부문감사인이 수행할지 그룹업무팀이 수행할지 여부를 결정하여야 한다. 즉, 그룹업무팀은 부문감사인에게 추가적인 절차를 수행하도록 요청하거나, 부문감사인에 의한 추가적인 절차의 수행이 실행가능하지 않은 경우 부문재무정보에 대하여 직접 그 자신의 절차를 수행하여야 한다.	2		부문감사인 업무 불충분,추가절차,그룹업무팀,직접 수행		6편;2장;부문감사인활용	TRUE	CONFIRMED
p06-c02-021	STANDARD		6	2	4	2			1	그룹차원의 통제테스트를 수행하는 경우	① 연결절차에 대하여 수행할 업무의 성격, 시기 및 범위가 그룹차원의 통제가 효과적으로 운영되고 있다는 기대에 근거하거나\n② 실증절차만으로는 경영진주장 수준의 충분하고 적합한 감사증거가 제공될 수 없는 경우	2		그룹차원 통제테스트,연결절차,실증절차,경영진주장	감사증거	6편;2장;연결절차	TRUE	CONFIRMED
p06-c02-022	STANDARD		6	2	4	3	1		1	실증절차전 수행절차	① 연결범위의 적절성 검토\n② 부문의 재무제표일이 다른 경우 조정여부 평가\n③ 회계정책의 일관성 검토	4		실증절차전 수행절차,연결범위,재무제표일,회계정책 일관성		6편;2장;연결절차	TRUE	CONFIRMED
p06-c02-023	STANDARD		6	2	4	3	2		1	비경상적인 연결조정사항의 적절성, 완전성, 정확성을 평가할 때 수행절차	① 그룹 내부거래 및 미실현이익 그리고 그룹내부거래 계정잔액은 조정 및 제거되었는지를 점검함\n② 유의적 조정사항은 그 근거가 되는 사건이나 거래를 적합하게 반영하고 있는지 여부를 평가함\n③ 그룹경영진, 그리고 해당되는 경우 부문경영진이 유의적 조정사항을 올바르게 계산, 처리 및 승인하였는지 여부를 결정함\n④ 유의적 조정사항은 적절히 뒷받침되고 충분히 문서화되었는지 여부를 결정함	4		적절성,완전성,정확성,비경상적 연결조정사항	내부거래,미실현이익,유의적 조정사항	6편;2장;연결절차	TRUE	CONFIRMED
p06-c02-024	STANDARD		6	2	5	2	1	1	1	부문경영진이 파악하지 못한 유의적인 사항을 그룹업무팀이 알게 된 경우 수행절차	① 그룹경영진에게 해당 사항을 부문경영진에게 알리도록 요청하여야 한다.\n② 만약 그룹경영진이 이 사항을 해당 부문경영진에게 커뮤니케이션하는 것을 거부한다면, 그룹업무팀은 이 사항을 그룹의 지배기구와 논의하여야 한다.\n③ 해당 사항이 해결되지 않고 있는 경우, 그룹업무팀은 법적 및 전문가 비밀유지 책임에 대한 고려 하에 부문감사인에게 이 사항이 해결될 때까지 부문의 재무제표에 대한 감사보고서를 발행하지 않도록 조언할지 여부를 고려하여야 한다.	4		부문경영진,유의적 사항,그룹경영진,지배기구	감사보고서 발행	6편;2장;기타감사절차	TRUE	CONFIRMED
p06-c02-025	STANDARD		6	2	5	2	2		1	그룹지배기구와 커뮤니케이션할 사항	① 그룹감사에 대한 제한. 예를 들어, 그룹업무팀이 정보에 접근하는 데 제약이 가해진 경우\n② 부문재무정보에 대하여 수행되는 업무유형의 개요\n③ 유의적 부문의 재무정보에 대하여 부문감사인이 수행할 업무에 대하여 그룹업무팀이 계획하고 있는 관여의 성격에 대한 개요\n④ 부문감사인의 업무에 대한 그룹업무팀의 평가가 해당 감사인의 업무품질에 대하여 우려를 발생시키는 사례\n⑤ 경영진, 부문경영진, 그룹차원의 통제에 유의적인 역할을 수행하는 종업원 또는 그룹재무제표에 중요한 왜곡표시가 초래되는 부정과 관련된 기타의 사람들이 연루되어 있는 부정이나 의심되는 부정	5		그룹지배기구,커뮤니케이션,그룹감사 제한	업무유형,관여 성격,부정	6편;2장;기타감사절차	TRUE	CONFIRMED
p06-c02-026	STANDARD		6	2	5	3			1	그룹업무팀이 문서화할 사항	① 유의적인 부문을 파악하는 부문 분석 및 부문재무정보에 대하여 수행된 업무의 유형\n② 유의적 부문에 대하여 부문감사인이 수행한 업무에 대한 그룹업무팀의 관여의 성격, 시기 및 범위\n③ 그룹업무팀의 요구사항에 대하여 그룹업무팀과 부문감사인 간에 이루어진 서면 커뮤니케이션	5		문서화,유의적인 부문,부문 분석	업무유형,관여,서면 커뮤니케이션	6편;2장;문서화	TRUE	CONFIRMED
p06-c03-001	LAW		6	3	1	1			1	내부회계관리제도의 개요	내부회계관리제도의 설계 및 운영: 주체는 회사, 적용기준은 내부회계관리제도 설계 및 운영 개념체계\n내부회계관리제도의 평가 및 보고: 주체는 회사와 감사인, 적용기준은 내부회계관리제도 평가 및 보고 기준, 감사는 회계감사기준, 검토는 내부회계관리제도 검토기준	1		내부회계관리제도,설계 및 운영,평가 및 보고,회사,감사인	개념체계	6편;3장;내부회계관리제도	TRUE	NEEDS_CHECK
p06-c03-002	LAW		6	3	2	1	1		1	내부회계관리규정에 포함되어야 하는 사항	① 회계정보의 식별·측정·분류·기록 및 보고 방법에 관한 사항\n② 회계정보의 오류를 통제하고 이를 수정하는 방법에 관한 사항\n③ 회계정보에 대한 정기적인 점검 및 조정 등 내부검증에 관한 사항\n④ 회계정보를 기록·보관하는 장부의 관리 방법과 위조·변조·훼손 및 파기를 방지하기 위한 통제 절차에 관한 사항\n⑤ 회계정보의 작성 및 공시와 관련된 임직원의 업무 분장과 책임에 관한 사항\n⑥ 그 밖에 신뢰할 수 있는 회계정보의 작성과 공시를 위하여 필요한 사항으로서 대통령령으로 정하는 사항	4		내부회계관리규정,회계정보,오류통제,내부검증	장부관리,업무분장	6편;3장;외부감사법	TRUE	CONFIRMED
p06-c03-003	LAW		6	3	2	1	2		1	내부회계관리제도를 설계하고 운영하여야 하는 회사의 범위	① 주권상장법인\n② 전기말 현재 자산총액이 5,000억원 이상인 비상장주식회사. 단 금융회사와 유한회사는 제외	4		주권상장법인,비상장주식회사,자산총액,금융회사 제외	유한회사 제외	6편;3장;외부감사법	TRUE	CONFIRMED
p06-c03-004	LAW		6	3	2	1	2		2	회사 유형별 내부회계관리제도를 설계하고 운영하여야 하는 회사의 범위	주권상장법인: 전기말 자산 5천억원 이상, 1천억원~5천억원, 1천억원 미만 모두 적용\n비상장주식회사: 5천억원 이상 적용, 1천억원~5천억원은 공시대상기업집단 회사·사업보고서 제출대상회사·금융회사에 적용, 1천억원 미만은 적용 제외\n유한회사: 적용 제외	4		회사 유형별 범위,주권상장법인,비상장주식회사,공시대상기업집단	사업보고서 제출대상회사,금융회사,유한회사	6편;3장;외부감사법	TRUE	NEEDS_CHECK
p06-c03-005	LAW		6	3	2	1	3		1	대표자와 감사의 책임	설계·운영: 대표자는 ① 내부회계관리제도의 관리·운영을 책임 ② 내부회계관리제도를 담당하는 상근이사 1명을 내부회계관리자로 지정\n평가·보고: 대표자는 사업연도마다 주주총회, 이사회 및 감사에게 내부회계관리제도의 운영실태를 대면으로 보고. 감사는 사업연도마다 내부회계관리제도의 운영실태를 평가하여 이사회에 대면으로 보고하고 그 평가보고서를 본점에 5년간 비치	4		대표자,감사,내부회계관리자,운영실태보고	평가보고서,5년 비치	6편;3장;외부감사법	TRUE	NEEDS_CHECK
p06-c03-006	LAW		6	3	2	1	3		2	운영실태보고서의 필수요소	① 내부회계관리제도의 운영실태를 점검한 결과 및 취약 사항에 대한 시정조치 계획\n② 직전 사업연도에 보고한 시정조치 계획의 이행 결과\n③ 다음의 사항을 확인하고 서명하여 보고 내용에 첨부하였다는 사실: ㉠ 보고 내용이 거짓으로 기재되거나 표시되지 아니하였고, 기재하거나 표시하여야 할 사항을 빠뜨리고 있지 아니하다는 사실 ㉡ 보고 내용에 중대한 오해를 일으키는 내용이 기재되거나 표시되지 아니하였다는 사실 ㉢ 충분한 주의를 다하여 보고 내용의 기재 사항을 직접 확인·검토하였다는 사실	4		운영실태보고서,취약 사항,시정조치 계획,이행 결과	확인,서명	6편;3장;외부감사법	TRUE	CONFIRMED
p06-c03-007	LAW		6	3	2	2			1	외부감사인의 내부회계관리제도 평가 규정	① 감사인은 회계감사를 실시할 때 해당 회사가 이 조에서 정한 사항을 준수했는지 여부 및 제4항에 따른 내부회계관리제도의 운영실태에 관한 보고내용을 검토하여야 한다.\n② 다만, 주권상장법인이 정기총회 1천억원 미만인 주식회사가 아닌 경우 감사인은 이 조에서 정한 사항을 준수했는지 여부 및 제4항에 따른 내부회계관리제도의 운영실태에 관한 보고내용을 감사하여야 한다.	3		외부감사인,내부회계관리제도 평가,검토,감사	운영실태 보고내용	6편;3장;외부감사법	TRUE	NEEDS_CHECK
p06-c03-008	LAW		6	3	2	2			2	내부회계관리제도에 대한 감사와 검토의 비교	감사: 적용대상은 전기말 자산총액 1천억원 이상 주권상장법인, 업무수행기준은 회계감사기준, 인증대상은 내부회계관리제도의 효과성, 의견의 종류는 적정의견·의견거절·부적정의견\n검토: 적용대상은 전기말 자산총액 1천억원 미만 주권상장법인 및 대형비상장주식회사, 업무수행기준은 내부회계관리제도 검토기준, 인증대상은 내부회계관리제도의 효과성, 의견의 종류는 적정의견·한정의견·의견거절·중요한 취약점의 기술	3		내부회계관리제도 감사,내부회계관리제도 검토,적용대상,업무수행기준	인증대상,의견 종류	6편;3장;외부감사법	TRUE	NEEDS_CHECK
p06-c03-009	STANDARD		6	3	3	1	2		1	효과적인 내부회계관리제도의 2가지 요건	① 내부회계관리제도의 각 구성요소와 관련 원칙이 존재하고 기능한다.\n② 내부회계관리제도의 구성요소가 연계되어 통합적으로 운영된다.	5		효과적인 내부회계관리제도,구성요소,관련 원칙	존재,기능,통합적 운영	6편;3장;설계운영평가보고	TRUE	CONFIRMED
